questionnaire label	session	unit	itemid	item	shortID	student/teacher/experimenter	itemfulltext	scale: stimme nicht zu /stimme eher nicht zu / stimme eher zu / stimme zu / keine Angabe / freie Angabe	value	ID-number	answered for	age	sex	experience	conception 	class 	age adult education		value																																							
Aperol_pilot_02_01_novice_A_quest	002	001	6	Präsenz/Stimme 	ps_impulse	exp	Die Impulse der Lehrperson waren präzise, klar und kurz formuliert.			exp	A		w						3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	6	Präsenz/Stimme 	ps_redeanteil	exp	Meine Einschätzung des Redeanteils der Lehrkraft liegt bei ____ %. 			exp	A		w						70																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	exp	Bei Unterrichtsstörungen hat die Lehrperson oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			exp	A		w						1																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	exp	Bei Unterrichtsstörungen hat sich die Lehrperson oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			exp	A		w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	exp	Bei Unterrichtsstörungen hat die Lehrperson Störende direkt an.			exp	A		w						3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	exp	Wenn die Lehrperson auf Unterrichtsstörungen reagiert hat, hat sie das sofort getan. 			exp	A		w						3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	exp	Die Lehrperson hat alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			exp	A		w						3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	exp	Ich hatte den Eindruck, dass die Lehrperson einige Unterrichtsstörungen bewusst ignoriert hat, Beispiele:			exp	A		w						-																																							
Aperol_pilot_02_01_novice_A_quest	002	001	8	Manipulationsitem 	m_natürlich	exp	Während der Sequenz hat sich die Lehrperson sehr natürlich verhalten. 			exp	A		w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	8	Manipulationsitem 	m_fiktiv	exp	Ich hatte den Eindruck, dass es für die Lehrperson kein Problem war, vor einer fiktiven Klassen zu unterrichten.			exp	A		w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	8	Manipulationsitem 	m_verhalten	exp	Beim Unterrichten vor einer fiktiven Klasse hat sich die Lehrperson so verhalten, wie sie es auch in der Schule/Universität tun würde. 			exp	A		w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_lernstoff	t	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_mitbekommen	t	Ich habe alles mitbekommen, was in der Klasse passiert ist.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_klar	t	Den Lernenden war jederzeit klar, was sie tun sollten.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_ungestört	t	Die Lernenden konnten ungestört arbeiten.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_aktiv	t	Die Lernenden waren die ganze Stunde über aktiv bei der Sache.			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_regeln	t	In der Unterrichtssequenz ist es mir gelungen, Regeln und Routinen transparent zu machen. 			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_freundlich	t	Ich war freundlich zu den Lernenden.			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_interesse	t	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_kritik	t	Ich habe Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_ausreden	t	Ich habe die Lernende ausreden lassen, wenn sie dran waren.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_überlegen	t	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	t	Wenn ich Fragen oder Aufgaben gestellt habe, habe ich den Lernenden ausreichend Zeit zum Überlegen gelassen.			A	A	23	m	0,5	Gymnasium	12			1-5sec																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_rückmeldungen	t	Meine Hinweise und Rückmeldungen waren für die Lernenden hilfreich.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	3	Klarheit und Strukturiertheit	ks_funktion	t	Den Lernenden ist die Funktion dieser Sequenz bewusst geworden.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	3	Klarheit und Strukturiertheit	ks_verständlich	t	Ich habe so erklärt, dass die Lernenden alles verstanden haben.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	3	Klarheit und Strukturiertheit	ks_sichtbar	t	Ich habe den Unterrichtsinhalt sichtbar gemacht, zum Beispiel durch Schaubild, Mindmap, Poster oder Zeichnung.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	4	Aktivierungund Förderung	af_beiträge	t	Die Lernenden haben sich mit eigenen Beiträgen am Unterrichtsgespräch beteiligt.			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	4	Aktivierungund Förderung	af_wechselseitig	t	Sofern möglich, haben sich die Lernenden wechselseitig etwas erklärt, sich Fragen gestellt oder Rückmeldung gegeben.			A	A	23	m	0,5	Gymnasium	12			n.a. 																																							
Aperol_pilot_02_01_novice_A_quest	002	001	4	Aktivierungund Förderung	af_nachdenken	t	Es gab Fragen oder Aufgaben, bei denen die Lernenden richtig nachdenken mussten.			A	A	23	m	0,5	Gymnasium	12			1																																							
Aperol_pilot_02_01_novice_A_quest	002	001	4	Aktivierungund Förderung	af_esk	t	Die Lernenden wurden durch die Fragen und Antworten während der Sequenz emotional/sozial/kognitiv gefordert.			A	A	23	m	0,5	Gymnasium	12			n.a.																																							
Aperol_pilot_02_01_novice_A_quest	002	001	4	Aktivierungund Förderung	af_niveaus	t	Die Sequenz hat Lernende mit unterschiedlichen Lernvoraussetzungen und - niveaus angesprochen. 			A	A	23	m	0,5	Gymnasium	12			1																																							
Aperol_pilot_02_01_novice_A_quest	002	001	4	Aktivierungund Förderung	af_verständlich	t	Ich habe darauf geachtet, dass alle die Inhalte der Sequenz verstanden haben. 			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_stand	t	Ich stand gerade und aufrecht. 			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_augen	t	Ich habe den Lernenden direkt in die Augen geschaut.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_blick	t	Ich hatte die ganze Klasse im Blick. 			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_vorsichgeht	t	Ich wusste immer genau, was in der Klasse vor sich geht. 			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_raum	t	Während der Sequenz habe ich mich im Raum bewegt. 			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_gestik	t	Die Gestik und Mimik unterstützen meinen Ausdruck. 			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	5	Präsenz/Haltung_Blick	phb_alleangesehen	t	Ich hatte den Eindruck, dass ich alle oft angesehen habe. 			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	6	Präsenz/Stimme 	ps_deutlich	t	Ich habe klar, deutlich und langsam gesprochen			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	6	Präsenz/Stimme 	ps_klar	t	Ich habe mich klar und verständlich ausgedrückt.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	6	Präsenz/Stimme 	ps_impulse	t	Die Impulse waren präzise, klar und kurz formuliert.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	6	Präsenz/Stimme 	ps_redeanteil	t	Meine Einschätzung meines Redeteils liegt bei			A	A	23	m	0,5	Gymnasium	12			50																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_nonverbal	t	Bei Unterrichtsstörungen habe ich oft nonverbale Signale, wie z. B. Stirnrunzeln oder mahnende Blicke verwendet.			A	A	23	m	0,5	Gymnasium	12			1																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_zubewegen	t	Bei Unterrichtsstörungen habe ich mich oft auf störende/unruhig werdende Lernende zubewegt, um sie zu ermahnen.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_direkt	t	Bei Unterrichtsstörungen habe ich Störende direkt angesprochen.			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_reaktion	t	Wenn ich auf Unterrichtsstörungen reagiert habe, habe ich das sofort getan. 			A	A	23	m	0,5	Gymnasium	12			1																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_wahrgenommen	t	Ich habe alle Unterrichtsstörungen während der Sequenz wahrgenommen. 			A	A	23	m	0,5	Gymnasium	12			4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	7	Präsenz/verbale_nonberbale Intervention	pi_ignoriert	t	Einige Unterrichtsstörungen habe ich bewusst ignoriert, Beispiele:			A	A	23	m	0,5	Gymnasium	12			Stift auf Papier schreiben																																							
Aperol_pilot_02_01_novice_A_quest	002	001	8	Manipulationsitem 	m_natürlich	t	Während der Sequenz habe ich mich sehr natürlich verhalten. 			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	8	Manipulationsitem 	m_fiktiv	t	Es war für mich kein Problem, vor einer fiktiven Klassen zu unterrichten.			A	A	23	m	0,5	Gymnasium	12			3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	8	Manipulationsitem 	m_verhalten	t	Beim Unterrichten vor einer fiktiven Klasse habe ich mich so verhalten, wie ich es auch in der Schule/Universität tun würde. 			A	A	23	m	0,5	Gymnasium	12			2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_lernstoff	s	Die gesamte Unterrichtssequenz wurde für den Lernstoff verwendet.			B	A	20	w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_mitbekommen	s	Die Lehrperson hat alles mitbekommen, was in der Klasse passiert ist.			B	A	20	w						4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_klar	s	Mir als Lernende*r war jederzeit klar, was sie tun sollten.			B	A	20	w						4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_ungestört	s	Ich als Lernende*r konnte ungestört arbeiten.			B	A	20	w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_aktiv	s	Ich als Lernende*r  war die ganze Stunde über aktiv bei der Sache.			B	A	20	w						2																																							
Aperol_pilot_02_01_novice_A_quest	002	001	1	Klassenmanagement	km_regeln	s	In der Unterrichtssequenz ist es der Lehrperson gelungen, Regeln und Routinen transparent zu machen. 			B	A	20	w						3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_freundlich	s	Die Lehrperson war freundlich zu den Lernenden.			B	A	20	w						4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_interesse	s	Die unterrichteten Inhalte hatten etwas etwas mit den Interessen/den Alltagserfahrungen/der Lebenserfahrung der Lernenden zu tun.			B	A	20	w						4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_kritik	s	Die Lehrperson hat Fehler nicht kritisiert, sondern als Lerngelegenheit betrachtet.			B	A	20	w						3																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_ausreden	s	Die Lehrperson hat Lernende ausreden lassen, wenn sie dran waren.			B	A	20	w						4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			B	A	20	w						4																																							
Aperol_pilot_02_01_novice_A_quest	002	001	2	Lernförderliches Klima und Motivierung	lkm_zeit_überlegen	s	Wenn die Lehrperson Fragen oder Aufgaben gestellt hat, hat sie den Lernenden ausreichend Zeit zum Überlegen gelassen.			B	A	20	w						15-30sec																																							
